extent,grain,cat,scope,pland,pd,lpi,ed,lsi,areamn,areaam,gyratemn,gyrateam,shapemn,shapeam,fracmn,fracam,ennmn,ennam,pladj,nlsi,np,te
Qtr,120,Qtr 120,D,69.1043,0.1968,67.5737,34.7695,5.8714,351.072,1678.8782,452.8018,1766.7869,2.0308,5.4455,1.0692,1.2034,290.9545,240.627,83.1419,0.3089,5,88320
Qtr,120,Qtr 120,D,39.1156,0.748,19.8413,35.667,7.7358,52.2947,318.4028,223.2387,816.3996,1.5953,3.4116,1.0529,1.1644,267.3438,241.4509,70.2899,0.269,19,90600
Qtr,120,Qtr 120,D,77.2109,0.1968,76.7007,30.565,5.1351,392.256,1935.4784,428.4643,1848.661,1.7946,4.9467,1.0446,1.1906,251.3313,240.1456,86.0499,0.3759,5,77640
Qtr,120,Qtr 120,D,35.4875,0.9055,17.2902,40.8163,9.0196,39.193,259.7199,219.449,876.5543,1.6193,4.0182,1.0589,1.1767,289.603,248.8571,63.2588,0.3405,23,103680
Qtr,120,Qtr 120,D,33.0499,0.8267,24.5465,30.9902,7.2041,39.9771,469.8278,186.87,1152.4612,1.3871,4.2603,1.0432,1.1759,290.0325,264.4437,69.7256,0.2722,21,78720
Qtr,120,Qtr 120,D,18.5941,1.8109,2.4376,27.2581,8.0811,10.2678,31.5746,123.038,256.2488,1.2143,1.5736,1.0358,1.0747,295.3648,265.4896,54.4207,0.4233,46,69240
Qtr,120,Qtr 120,D,11.0544,1.2204,4.1383,14.9754,6.25,9.0581,47.2985,108.4511,257.7043,1.1589,1.5607,1.0305,1.0729,359.5796,308.2228,55.1282,0.4061,31,38040
Qtr,120,Qtr 120,D,82.1429,0.1575,79.3651,21.164,3.7922,521.64,1949.9339,616.7738,1783.3967,2.016,3.3366,1.0863,1.1443,240,240,89.9241,0.3375,4,53760
Qtr,120,Qtr 120,D,37.6984,0.6692,10.1474,34.2026,7.7308,56.3294,158.1553,285.0562,599.1139,1.7671,2.7641,1.0736,1.1402,303.5234,304.6812,69.7744,0.2739,17,86880
Qtr,120,Qtr 120,D,57.7664,0.4724,48.2993,35.9505,6.5313,122.28,1035.9422,299.4463,1421.858,1.7308,4.3937,1.0707,1.1808,244.7214,240.973,79.4897,0.2344,12,91320
Qtr,120,Qtr 120,D,48.7528,0.8267,37.6984,35.6198,7.0339,58.9714,748.5522,212.1992,1334.2164,1.4245,4.1894,1.0456,1.1723,255.4223,245.3105,75.8721,0.2143,21,90480
Qtr,120,Qtr 120,D,71.7687,0.1181,71.4286,32.0295,5.4861,607.68,1805.8237,674.5225,1849.1396,2.5669,5.4304,1.085,1.2021,428.3282,240.8926,84.3997,0.3204,3,81360
Qtr,120,Qtr 120,D,16.1565,1.181,8.5034,22.4395,7.3529,13.68,119.4493,145.5551,750.8913,1.286,2.7397,1.0385,1.1266,321.454,267.1067,56.1404,0.403,30,57000
Qtr,120,Qtr 120,D,3.3447,0.5511,0.6803,6.1413,4.125,6.0686,9.6407,97.0658,125.8446,1.1299,1.1852,1.0311,1.0398,674.6037,564.6107,44.0678,0.4902,14,15600
Qtr,120,Qtr 120,D,20.3515,1.181,7.483,30.0454,8.8421,17.232,106.5961,181.3157,717.6363,1.5052,2.972,1.058,1.1516,290.2128,257.6045,53.2033,0.4382,30,76320
Qtr,120,Qtr 120,D,48.356,0.6692,32.4263,37.3205,7.4576,72.2541,593.6092,256.2531,1128.3656,1.6154,4.2617,1.0614,1.1785,271.1746,249.4214,74.2087,0.2313,17,94800
Qtr,120,Qtr 120,D,65.0227,0.1575,63.0952,34.8639,6.3529,412.92,1556.4994,576.6561,1847.7997,2.3364,6.0302,1.0632,1.2144,264.8528,240.0867,81.1683,0.2912,4,88560
Qtr,120,Qtr 120,D,6.2358,0.9448,1.8707,11.2906,6.1905,6.6,21.0764,106.7552,228.265,1.2178,1.7316,1.0322,1.0865,476.6984,338.2549,40.9091,0.5477,24,28680
Qtr,120,Qtr 120,D,53.3447,0.4724,43.1406,43.5091,8.1613,112.92,904.799,302.0081,1529.602,1.8193,6.0086,1.0563,1.2155,272.9127,241.8787,73.1137,0.2662,12,110520
Qtr,120,Qtr 120,D,49.263,0.9055,34.0136,29.4312,5.9322,54.407,615.9206,194.7708,985.7838,1.2846,2.9611,1.0409,1.1311,290.9598,248.5264,79.8619,0.1733,23,74760
Qtr,120,Qtr 120,D,41.1565,0.748,16.2132,32.6436,7.1852,55.0232,321.7269,235.0306,919.5202,1.561,3.3772,1.0562,1.1552,281.8429,242.2567,73.2782,0.2389,19,82920
Qtr,120,Qtr 120,D,64.966,0.1575,64.7959,32.3602,5.6765,412.56,1641.6151,525.2975,1916.3176,2.1471,5.5762,1.0519,1.2072,264.8528,240.0867,83.1588,0.254,4,82200
Qtr,120,Qtr 120,D,42.2336,0.4724,33.22,36.4229,7.5636,89.4,679.5621,294.1396,1471.9798,1.7315,5.3582,1.0575,1.2019,276.9891,248.3256,72.0805,0.2516,12,92520
Qtr,120,Qtr 120,D,76.0204,0.1968,75.5102,26.3605,4.6081,386.208,1905.2403,442.742,1873.3397,1.8026,4.4573,1.0598,1.1779,302.5332,240.8079,87.2856,0.3119,5,66960
Qtr,120,Qtr 120,D,91.4966,0.0787,91.4399,16.5344,3.1111,1162.08,2321.2818,1000.4012,1939.637,2.0432,3.0851,1.0669,1.1338,240,240,92.1933,0.5644,2,42000
Qtr,120,Qtr 120,D,46.8821,0.2756,28.6848,38.9267,7.7586,170.1257,566.8394,480.2575,1331.052,2.3778,5.0717,1.0897,1.2038,274.2857,240.8706,72.7932,0.2456,7,98880
Qtr,120,Qtr 120,D,53.1746,0.5118,32.3696,41.6194,7.8871,103.9015,548.336,355.3613,1018.778,2.0389,4.1194,1.0924,1.177,248.7164,244.5905,73.9339,0.2551,13,105720
Qtr,120,Qtr 120,D,43.0272,0.433,39.4558,37.7929,7.6429,99.36,921.3059,266.7818,1597.1015,1.7287,6.499,1.0527,1.2273,335.7447,242.8242,71.805,0.2544,11,96000
Qtr,120,Qtr 120,D,74.4898,0.1181,74.3197,29.1478,4.8904,630.72,1883.5353,655.4585,1842.2971,2.274,4.8132,1.0667,1.1883,418.8854,360.1344,86.4155,0.3117,3,74040
Qtr,120,Qtr 120,D,54.4218,0.6692,48.9796,34.1081,6.4355,81.3176,1121.484,210.3092,1465.2529,1.4341,4.7325,1.0495,1.1861,262.4495,242.4598,79.2188,0.2067,17,86640
Qtr,120,Qtr 120,D,63.2653,0.3543,58.39,27.0692,4.8955,178.56,1371.3239,348.4296,1679.5563,1.5863,3.8236,1.057,1.1622,346.9176,245.8602,85.3047,0.1988,9,68760
Qtr,120,Qtr 120,D,77.0975,0.0787,76.9841,28.6281,4.9054,979.2,1952.6485,1022.0947,1981.3596,2.9324,4.8592,1.1002,1.1887,240,240,86.6544,0.3533,2,72720
Qtr,120,Qtr 120,D,59.2404,0.3543,42.6304,29.195,5.5846,167.2,879.2447,361.3022,1517.4609,1.5887,4.0338,1.0427,1.1679,267.5266,247.7875,82.6316,0.2045,9,74160
Qtr,120,Qtr 120,D,30.7823,0.6692,10.034,25.9826,6.4894,45.9953,149.2694,273.6722,728.3664,1.5565,2.3884,1.0634,1.1201,292.3511,315.6352,71.9153,0.2483,17,66000
Qtr,120,Qtr 120,D,62.6417,0.4724,54.8186,38.7377,6.9104,132.6,1231.5883,279.6039,1680.1769,1.6459,5.3166,1.0467,1.2031,255.3663,240.2951,79.0498,0.2966,12,98400
Qtr,120,Qtr 120,D,54.0816,0.3543,52.2676,40.6746,7.8548,152.64,1283.4536,313.1083,1915.4217,1.8623,7.1589,1.0516,1.2375,283.8051,240.8519,74.4759,0.2588,9,103320
Qtr,120,Qtr 120,D,23.9796,0.5511,21.8821,16.6761,4.5238,43.5086,507.9115,153.2604,978.2418,1.2976,3.3026,1.0367,1.1531,458.9388,256.1587,77.5414,0.1841,14,42360
Qtr,120,Qtr 120,D,53.2313,0.433,25.1134,36.0922,6.8065,122.9236,469.3771,333.5544,970.655,1.8293,3.5563,1.0737,1.1671,266.9688,240.5041,77.5293,0.2153,11,91680
Qtr,120,Qtr 120,D,60.2608,0.6299,52.381,41.0053,7.3333,95.67,1166.2009,231.9983,1628.1609,1.546,5.6258,1.0475,1.2055,249.7542,240.2534,77.2342,0.2944,16,104160
Qtr,120,Qtr 120,D,7.0295,0.8661,1.0771,10.1568,5,8.1164,16.4439,107.5335,163.7221,1.1183,1.2419,1.0246,1.0426,315.6222,307.8753,53.629,0.4089,22,25800
Qtr,120,Qtr 120,D,81.1791,0.1181,80.9524,20.9751,3.8289,687.36,2050.5861,680.6728,1899.5146,1.9167,3.7423,1.0615,1.1573,240,240,89.8394,0.3199,3,53280
Qtr,120,Qtr 120,D,72.5057,0.433,68.6508,26.0771,4.7083,167.4327,1652.3285,282.8125,1718.7718,1.5481,3.6832,1.056,1.1569,270.8556,241.9542,86.7475,0.2719,11,66240
Qtr,120,Qtr 120,D,78.7415,0.1181,78.6281,28.4392,4.8933,666.72,1994.4062,683.5985,1928.1018,2.28,4.8345,1.0628,1.1882,240,240,86.7891,0.3847,3,72240
Qtr,120,Qtr 120,D,8.9569,2.0077,0.907,18.8964,7.9615,4.4612,9.6425,87.619,134.5061,1.1258,1.3228,1.0257,1.0513,346.2896,321.5777,34.4937,0.6241,51,48000
Qtr,120,Qtr 120,D,5.3855,0.5905,1.4739,8.8813,5.3,9.12,23.2977,129.4824,257.7429,1.3025,1.7924,1.0464,1.0994,510.9797,367.4241,44.2105,0.5059,15,22560
Qtr,120,Qtr 120,D,55.3288,0.5511,34.5805,50.2173,9.0794,100.3886,686.4374,279.6335,1297.0983,1.8496,5.7215,1.0596,1.2179,266.8199,241.1188,70.6967,0.3187,14,127560
Qtr,120,Qtr 120,D,51.9841,0.6692,42.1769,35.1946,6.7705,77.6753,886.7087,220.459,1346.0971,1.5324,4.3806,1.0476,1.1825,291.4679,242.1583,77.4809,0.205,17,89400
Qtr,120,Qtr 120,D,39.2857,0.3937,36.0544,30.376,6.6038,99.792,842.1631,279.0388,1580.8945,1.6715,5.4035,1.0614,1.2071,341.2077,245.1511,74.7475,0.2228,10,77160
Qtr,120,Qtr 120,D,50.0567,0.5905,23.8662,29.384,5.8833,84.768,461.0006,273.0768,1010.9062,1.4979,3.01,1.0484,1.1355,269.1454,243.7033,80.0113,0.172,15,74640
Qtr,120,Qtr 120,D,61.2812,0.2756,59.2404,33.116,5.7727,222.3771,1455.1313,342.8158,1650.0123,1.7484,5.1597,1.0615,1.1975,329.7145,241.4669,82.3774,0.2276,7,84120
Qtr,120,Qtr 120,D,76.4739,0.2362,73.2993,24.3292,4.3649,323.76,1785.8829,435.0556,1851.6697,1.5667,3.8827,1.049,1.1602,249.4427,240.126,88.0282,0.2964,6,61800
Qtr,120,Qtr 120,D,88.8322,0.0394,88.8322,17.6209,3.2625,2256.48,2256.48,1959.1916,1959.1916,3.2625,3.2625,1.1409,1.1409,N/A,N/A,91.672,0.4548,1,44760
Qtr,120,Qtr 120,D,16.4399,0.9842,8.9569,18.2351,6.2571,16.704,147.9327,129.2363,566.9296,1.2493,2.6872,1.0341,1.1354,368.6813,269.6541,62.2414,0.3376,25,46320
Qtr,120,Qtr 120,D,52.1542,0.3543,51.2472,34.3443,6.5574,147.2,1279.1958,260.3851,1714.4036,1.6423,6.0449,1.0443,1.22,269.9019,240.2925,78.2609,0.1981,9,87240
Qtr,120,Qtr 120,D,31.3492,1.3385,7.5964,35.1002,8.375,23.4212,107.8386,181.8661,521.6164,1.4193,2.4178,1.0478,1.1258,296.0558,268.0897,63.6528,0.3346,34,89160
Qtr,120,Qtr 120,D,56.6327,0.3937,53.5147,22.534,4.4688,143.856,1285.3578,281.9341,1713.1642,1.3953,3.6659,1.0409,1.1571,343.5014,243.1792,85.6857,0.1432,10,57240
Qtr,120,Qtr 120,D,46.712,0.9448,22.5057,38.9267,7.6034,49.44,387.5383,236.3032,1214.3805,1.4459,3.5491,1.0405,1.1628,270.6594,241.9224,73.2403,0.2409,24,98880
Qtr,120,Qtr 120,D,33.7302,1.0236,28.458,28.6281,6.6327,32.9538,612.213,148.9015,1333.925,1.2682,4.2961,1.0312,1.1778,338.0398,248.8572,72.6891,0.2419,26,72720
Qtr,120,Qtr 120,D,53.4014,0.5511,46.1451,37.0843,7,96.8914,1019.4894,261.9745,1559.1505,1.582,5.1447,1.0503,1.1987,278.5583,245.7176,76.9639,0.2233,14,94200
Qtr,120,Qtr 120,D,12.3016,1.4172,3.2313,20.7389,7.5667,8.68,30.24,125.5476,304.3008,1.242,1.6811,1.0405,1.0807,342.5984,300.8825,47.6959,0.4876,36,52680
Qtr,120,Qtr 120,D,58.9002,0.3937,53.7982,36.7063,6.8462,149.616,1254.9302,288.4697,1666.1256,1.6437,5.8771,1.0444,1.2107,298.0994,241.0728,78.5852,0.2587,10,93240
Qtr,120,Qtr 120,D,15.5329,2.0471,3.6848,25.8881,8.5588,7.5877,37.8184,103.4032,266.1551,1.1831,1.8624,1.0294,1.0917,335.8058,300.5929,46.8978,0.5,52,65760
Qtr,120,Qtr 120,D,18.8776,0.8661,6.8594,20.172,6.1892,21.7964,97.2065,179.3202,603.1568,1.3023,2.2528,1.0368,1.1107,434.3908,319.9758,65.6156,0.3052,22,51240
Qtr,120,Qtr 120,D,78.1746,0.2362,76.3605,17.243,3.3467,330.96,1895.0745,401.6228,1800.9183,1.4281,2.9964,1.0386,1.1311,244.7214,240.3492,90.8992,0.2259,6,43800
Qtr,120,Qtr 120,D,35.3175,0.9842,21.9955,28.8643,6.7,35.8848,359.6833,182.7809,874.4316,1.3235,2.9943,1.0389,1.1333,300.5341,245.522,73.114,0.2383,25,73320
Qtr,120,Qtr 120,D,28.0612,1.1417,23.0159,26.7385,6.8222,24.5793,482.4233,118.7203,1001.9043,1.2219,4.2897,1.025,1.1783,385.1932,251.2186,68.9899,0.2772,29,67920
Qtr,120,Qtr 120,D,9.0703,0.6299,5.3288,13.6999,6.0385,14.4,87.876,143.4188,498.8755,1.3776,3.0156,1.0403,1.1532,461.2386,270.0714,50.9375,0.4456,16,34800
Qtr,120,Qtr 120,D,47.2789,0.748,31.3492,43.8398,8.7931,63.2084,606.7373,216.5454,1326.6314,1.5687,5.4214,1.0458,1.2117,284.6179,241.2549,69.4245,0.2807,19,111360
Qtr,120,Qtr 120,D,43.9909,0.6299,34.3537,31.4626,6.5893,69.84,699.6953,220.2896,1270.3348,1.4464,4.3218,1.0446,1.1787,345.417,246.7762,76.2242,0.2092,16,79920
Qtr,120,Qtr 120,D,38.322,1.0236,17.1769,37.7457,8.3846,37.44,238.8227,212.7221,821.8045,1.4848,3.3729,1.0468,1.1545,273.6925,245.637,67.7515,0.2954,26,95880
Qtr,120,Qtr 120,D,22.7324,0.9055,16.2698,25.9354,7,25.1061,300.6512,156.9412,933.3723,1.3383,3.9929,1.0378,1.168,375.3339,273.9627,64.2145,0.3233,23,65880
Qtr,120,Qtr 120,D,2.2676,0.7086,0.907,5.0548,4.3077,3.2,11.016,75.2672,153.6841,1.0597,1.375,1.0105,1.049,656.0778,586.3966,30,0.6418,18,12840
Qtr,120,Qtr 120,D,58.2766,0.3149,57.483,38.3598,7.1077,185.04,1440.325,318.7511,2048.2854,1.7676,6.8114,1.0407,1.2317,255.9674,240.1243,77.5292,0.2663,8,97440
Qtr,120,Qtr 120,D,73.8095,0.1181,73.4694,26.833,4.8082,624.96,1857.6597,719.9386,1996.1572,2.2546,4.7465,1.0801,1.1857,280,240.2765,86.5207,0.2973,3,68160
Qtr,120,Qtr 120,D,7.1995,1.496,1.0771,14.8337,7.1304,4.8126,10.3068,89.41,134.4583,1.1421,1.3594,1.0282,1.0556,365.853,349.75,35.4331,0.6104,38,37680
Qtr,120,Qtr 120,D,37.0748,1.0236,18.5941,36.7536,8.0577,36.2215,270.949,191.1804,718.0661,1.4694,3.3492,1.0498,1.154,275.892,242.8869,67.9664,0.2922,26,93360
Qtr,120,Qtr 120,D,15.0227,1.8896,1.3605,26.455,9,7.95,18.5135,117.9195,212.1916,1.2429,1.6636,1.0367,1.0828,307.9568,272.0962,43.9623,0.5312,48,67200
Qtr,120,Qtr 120,D,22.7324,1.2204,9.6372,30.0454,8.1463,18.6271,130.7886,148.4335,509.0801,1.3921,2.8884,1.0454,1.1445,287.9646,262.0135,58.3541,0.385,31,76320
Qtr,120,Qtr 120,D,12.1315,1.3385,2.6644,21.9199,8.1667,9.0635,29.2845,127.7456,259.0653,1.333,2.0164,1.0449,1.1088,298.423,269.7756,42.757,0.5402,34,55680
Qtr,120,Qtr 120,D,14.8526,1.6141,2.3243,23.3844,7.8485,9.202,27.0192,118.3732,238.9626,1.2354,1.6932,1.0339,1.0821,299.8126,291.669,50.5725,0.4603,41,59400
Qtr,120,Qtr 120,D,9.6372,1.4172,1.9274,16.1092,6.4815,6.8,23.3958,99.2917,199.4102,1.1376,1.4084,1.0267,1.0619,347.1016,295.1082,48.5294,0.4728,36,40920
Qtr,120,Qtr 120,D,81.6327,0.1181,77.2109,26.0771,4.4868,691.2,1860.974,784.9924,1763.0526,2.4349,3.9314,1.096,1.1637,298.8854,268.3918,88.1597,0.404,3,66240
Qtr,120,Qtr 120,D,48.6961,0.748,20.0113,43.1311,8.4915,65.1032,342.1819,267.3289,1016.4885,1.709,3.9017,1.0617,1.176,255.5548,240.5724,70.8382,0.2664,19,109560
Qtr,120,Qtr 120,D,62.415,0.4724,58.39,35.1474,6.3881,132.12,1389.2835,258.7403,1656.566,1.5472,5.3495,1.0483,1.2003,273.0056,241.6251,80.5631,0.2688,12,89280
Qtr,120,Qtr 120,D,78.1179,0.1181,77.8912,22.2978,4,661.44,1972.8272,675.0367,1882.4549,1.9733,3.9115,1.0637,1.1636,249.4427,240.0617,89.1147,0.2881,3,56640
Qtr,120,Qtr 120,D,78.8549,0.0787,78.7415,31.3209,5.28,1001.52,1997.2883,995.5271,1928.364,3.12,5.2339,1.1046,1.1975,240,240,85.7656,0.4252,2,79560
Qtr,120,Qtr 120,D,54.7619,0.1968,54.3651,21.3057,4.6349,278.208,1370.9754,435.3535,1905.9598,1.7065,4.5067,1.0445,1.1827,344.2228,268.9511,84.8861,0.1416,5,54120
Qtr,120,Qtr 120,D,81.746,0.1181,81.6327,30.376,5.1053,692.16,2070.726,674.4605,1900.8247,2.3509,5.047,1.0642,1.1922,240,240,86.5465,0.4785,3,77160
Qtr,120,Qtr 120,D,74.3197,0.1575,73.8662,32.4546,5.5479,471.96,1864.8989,547.6459,1898.3447,2.2209,5.3581,1.078,1.2014,240,240,84.5538,0.3621,4,82440
Qtr,120,Qtr 120,D,72.1088,0.0394,72.1088,21.4475,4.0694,1831.68,1831.68,1885.6238,1885.6238,4.0694,4.0694,1.169,1.169,N/A,N/A,88.4827,0.2219,1,54480
Qtr,120,Qtr 120,D,86.7347,0.0394,86.7347,6.0469,1.5443,2203.2,2203.2,1818.5788,1818.5788,1.5443,1.5443,1.0526,1.0526,N/A,N/A,96.0131,0.0909,1,15360
Qtr,120,Qtr 120,D,86.5079,0.0394,86.5079,14.2668,2.8608,2197.44,2197.44,1965.1931,1965.1931,2.8608,2.8608,1.1257,1.1257,N/A,N/A,92.595,0.3056,1,36240
Qtr,120,Qtr 120,D,73.5261,0.3149,45.2948,32.4546,5.6164,233.46,969.9993,424.573,1479.5568,1.8107,3.7583,1.0587,1.166,243.541,240.0437,84.1943,0.3566,8,82440
Qtr,120,Qtr 120,D,86.2812,0.0394,86.2812,14.1723,2.7468,2191.68,2191.68,1869.7222,1869.7222,2.7468,2.7468,1.121,1.121,N/A,N/A,92.8712,0.2822,1,36000
Qtr,120,Qtr 120,D,76.7574,0.1575,76.4739,26.455,4.6216,487.44,1935.3962,522.939,1904.9178,1.8784,4.5005,1.0509,1.1798,288.1665,240.1423,87.3708,0.3229,4,67200
Qtr,120,Qtr 120,D,94.0476,0.0394,94.0476,11.1489,2.4024,2388.96,2388.96,1922.0981,1922.0981,2.4024,2.4024,1.104,1.104,N/A,N/A,94.0627,0.5425,1,28320
Qtr,120,Qtr 120,D,80.839,0.0394,80.839,24.2347,4.2763,2053.44,2053.44,1947.2192,1947.2192,4.2763,4.2763,1.1733,1.1733,N/A,N/A,88.6045,0.364,1,61560
Qtr,120,Qtr 120,D,81.2358,0.2362,80.7256,21.9671,3.8026,343.92,2037.7045,365.6787,1836.9166,1.4781,3.6027,1.0343,1.1528,311.9048,359.997,89.9163,0.3179,6,55800
Qtr,120,Qtr 120,D,77.0408,0.3149,76.0204,18.9437,3.6216,244.62,1905.5248,309.3136,1875.8894,1.4088,3.2431,1.0401,1.1411,262.082,240.2808,90.1398,0.2366,8,48120
Qtr,120,Qtr 120,D,81.576,0.1181,81.4059,29.8564,4.9868,690.72,2063.534,669.0454,1883.3271,2.307,4.9129,1.067,1.1892,280,240.0834,86.8311,0.4605,3,75840
Qtr,120,Qtr 120,D,96.4853,0.0394,96.4853,7.3224,1.8554,2450.88,2450.88,1905.1782,1905.1782,1.8554,1.8554,1.0734,1.0734,N/A,N/A,95.4759,0.568,1,18600
Qtr,120,Qtr 120,D,86.678,0.0394,86.678,26.3133,4.4177,2201.76,2201.76,1939.3459,1939.3459,4.4177,4.4177,1.1769,1.1769,N/A,N/A,88.5873,0.5684,1,66840
Qtr,120,Qtr 120,D,91.0998,0.0394,91.0998,13.8416,2.7407,2314.08,2314.08,1942.0415,1942.0415,2.7407,2.7407,1.1201,1.1201,N/A,N/A,93.0927,0.4448,1,35160
Qtr,120,Qtr 120,D,56.1791,0.3937,49.4898,32.8326,6.3968,142.704,1113.0532,323.4292,1680.8891,1.6179,5.0107,1.0451,1.1925,265.5479,245.5427,79.667,0.217,10,83400
Qtr,120,Qtr 120,D,57.2562,0.0787,57.0295,21.4475,4.2969,727.2,1442.9256,1001.5306,1884.9343,2.8516,4.1924,1.1246,1.1748,268.3282,268.3282,86.3861,0.1381,2,54480
Qtr,120,Qtr 120,D,86.678,0.0394,86.678,13.9361,2.7468,2201.76,2201.76,1923.2947,1923.2947,2.7468,2.7468,1.1207,1.1207,N/A,N/A,92.9039,0.2905,1,35400
Qtr,240,Qtr 240,E,7.2562,0.5118,1.8141,7.6531,3.5833,14.1785,23.4,153.0849,189.5779,1.0346,1.0547,1.0142,1.021,898.3559,879.2339,32.8125,0.5962,13,19440
Qtr,240,Qtr 240,E,19.0476,0.6299,6.1224,17.3847,5.2105,30.24,82.6971,225.3217,442.1371,1.2299,1.7402,1.0346,1.083,564.3768,512.4745,41.0714,0.5369,16,44160
Qtr,240,Qtr 240,E,5.6689,0.433,1.3605,6.2358,3.5,13.0909,19.584,137.8467,163.2162,1.0364,1.088,1.0117,1.021,838.475,775.2664,30,0.625,11,15840
Qtr,240,Qtr 240,E,15.1927,0.5511,4.0816,12.6606,4.5882,27.5657,52.5278,229.6392,358.2323,1.2325,1.4552,1.0344,1.0596,691.5877,631.1759,41.791,0.5214,14,32160
Qtr,240,Qtr 240,E,26.0771,0.7874,7.483,22.2033,5.7727,33.12,107.136,227.2353,462.0115,1.2706,1.8217,1.0358,1.087,533.9286,494.0638,44.7826,0.5048,20,56400
Qtr,240,Qtr 240,E,9.0703,0.2362,4.5351,6.8027,3.6923,38.4,76.32,319.5917,554.5945,1.4405,1.8295,1.0563,1.0913,659.4113,628.0143,40,0.5224,6,17280
Qtr,240,Qtr 240,E,42.6304,0.3149,38.0952,14.3613,3.4286,135.36,868.2281,379.0342,1457.4481,1.3792,2.4096,1.0375,1.1097,543.6932,482.7103,74.4681,0.1954,8,36480
Qtr,240,Qtr 240,E,19.7279,0.5905,7.7098,14.9282,4.6842,33.408,105.6,228.3196,481.178,1.2193,1.6277,1.0332,1.07,606.9543,542.2017,48.8506,0.4516,15,37920
Qtr,240,Qtr 240,E,19.5011,0.5118,12.2449,14.6447,4.3684,38.1046,204.8149,241.9099,810.8466,1.1974,2.093,1.0283,1.0956,611.4692,516.0911,51.7442,0.4183,13,37200
Qtr,240,Qtr 240,E,47.8458,0.3543,41.7234,19.4633,4.0667,135.04,928.4519,336.8175,1484.9902,1.3095,2.9804,1.0277,1.1338,541.3483,537.9939,71.09,0.2347,9,49440
Qtr,240,Qtr 240,E,29.932,0.433,25.8503,17.6682,4.6522,69.12,568.7564,268.1003,1464.0735,1.2355,3.2376,1.0232,1.1456,605.4051,492.8151,59.4697,0.3485,11,44880
Qtr,240,Qtr 240,E,31.2925,0.4724,20.8617,20.0302,4.7917,66.24,371.3113,317.2323,1115.0016,1.3102,2.4634,1.0382,1.1178,564.1335,493.8924,58.3333,0.3611,12,50880
Qtr,240,Qtr 240,E,73.4694,0.1181,72.5624,19.2744,3.5,622.08,1820.6222,699.1626,1802.0132,1.7778,3.3045,1.0562,1.1431,480,480,80.5556,0.375,3,48960
Qtr,240,Qtr 240,E,33.7868,0.3543,15.1927,21.353,5.16,95.36,336.2062,444.389,1280.0038,1.5451,2.9333,1.0455,1.14,539.6285,485.2125,56.7114,0.381,9,54240
Qtr,240,Qtr 240,E,25.1701,0.3937,10.4308,18.7075,5,63.936,170.3611,326.7898,676.2677,1.4826,2.3134,1.0572,1.114,485.6656,480.5104,50.4505,0.44,10,47520
Qtr,240,Qtr 240,E,10.8844,0.2756,5.2154,8.5034,3.5714,39.4971,94.32,256.8526,466.6769,1.2857,1.8,1.035,1.0848,701.7151,683.8303,47.9167,0.439,7,21600
Qtr,240,Qtr 240,E,20.4082,0.6692,9.5238,15.5896,5.0526,30.4941,127.36,209.671,503.2222,1.1913,1.7823,1.0286,1.0775,655.9634,658.6701,46.6667,0.4783,17,39600
Qtr,240,Qtr 240,E,23.5828,0.6299,4.9887,17.2902,5.0952,37.44,76.32,263.2855,455.2633,1.2185,1.57,1.033,1.0689,529.7063,538.3955,48.5577,0.4599,16,43920
Qtr,240,Qtr 240,E,73.6961,0.0787,73.4694,21.2585,3.7297,936,1860.5154,977.2174,1829.1596,2.3889,3.7692,1.0794,1.1583,720,720,78.7692,0.4262,2,54000
Qtr,240,Qtr 240,E,40.8163,0.3149,21.7687,18.3296,4.1852,129.6,359.872,408.9033,806.4841,1.4763,1.9923,1.0551,1.0943,549.0169,493.3743,68.6111,0.2583,8,46560
Qtr,240,Qtr 240,E,80.9524,0.0787,80.7256,14.9282,2.8421,1028.16,2044.8323,990.2,1855.5249,1.8947,2.7845,1.0613,1.1223,758.9466,758.9466,84.8739,0.407,2,37920
Qtr,240,Qtr 240,E,35.8277,0.3149,21.3152,24.6599,5.4615,113.76,365.7965,435.464,1030.9693,1.7193,3.0385,1.07,1.1422,519.0169,604.3827,55.0633,0.4,8,62640
Qtr,240,Qtr 240,E,33.3333,0.3543,26.3039,18.5185,4.4,94.08,533.5641,340.7513,1203.1782,1.4123,2.8063,1.0478,1.1286,706.9908,537.0061,62.585,0.316,9,47040
Qtr,240,Qtr 240,E,18.5941,0.8267,4.9887,18.2351,5.4737,22.4914,61.1122,200.8282,396.0994,1.189,1.5661,1.0281,1.0703,538.7678,509.5213,36.5854,0.5862,21,46320
Qtr,240,Qtr 240,E,9.7506,0.5511,4.3084,7.4641,3.4286,17.6914,57.466,154.5064,275.2886,1.0444,1.154,1.011,1.0261,664.9155,557.0718,44.186,0.4722,14,18960
Qtr,240,Qtr 240,E,84.5805,0.0787,81.6327,10.9599,2.4103,1074.24,2003.9395,1150.2057,1775.513,1.8783,2.1139,1.0886,1.0899,480,480,87.3995,0.3957,2,27840
Qtr,240,Qtr 240,E,36.5079,0.4724,9.2971,23.3371,5.4615,77.28,151.4415,354.4513,561.1879,1.5241,1.9854,1.0582,1.0981,539.1483,515.0828,55.9006,0.3919,12,59280
